1: kd> dqs win32kbase!gDxgkInterface L1000
ffffe25a`69d83570  00000000`00280888
ffffe25a`69d83e80  fffff802`2ff31010
ffffe25a`69d83e88  fffff802`2ff33de0
ffffe25a`69d83e90  fffff802`2ff33a60
ffffe25a`69d83e98  fffff802`2ff337e0
ffffe25a`69d83ea0  fffff802`2ff32270
ffffe25a`69d83ea8  fffff802`2ff317e0
ffffe25a`69d83eb0  00000000`00540052
ffffe25a`69d83eb8  ffffe25a`69d49410 win32kbase!`string'
ffffe25a`69d83ec0  fffff802`2ff30000
ffffe25a`69d83ec8  00000000`00000000
ffffe25a`69d83ed0  fffff802`2ff3f010
ffffe25a`69d83ed8  fffff802`2ff3e000
ffffe25a`69d83ee0  00000000`00000000
ffffe25a`69d83ee8  ffffe215`40607570
ffffe25a`69d83ef0  ffffe215`406074e0
ffffe25a`69d83ef8  00000000`00000001
ffffe25a`69d83f00  00000000`00000000
ffffe25a`69d83f08  00000000`00000000
ffffe25a`69d83f10  00000000`00000000
ffffe25a`69d83f18  00000000`00000000
ffffe25a`69d83f20  ffffe25a`69d49258 win32kbase!`string'
ffffe25a`69d83f28  00000001`00000001
ffffe25a`69d83f30  ffffe25a`69d49210 win32kbase!`string'
ffffe25a`69d83f38  000000af`000000af
ffffe25a`69d83f40  ffffe25a`69d491c0 win32kbase!`string'
ffffe25a`69d83f48  000000fa`000000fa
ffffe25a`69d83f50  ffffe25a`69d49188 win32kbase!`string'
ffffe25a`69d83f58  0000ea60`0000ea60
ffffe25a`69d83f60  ffffe215`40610690
ffffe25a`69d83f68  00000000`00000000
ffffe25a`69d83f70  00000000`00000000
ffffe25a`69d83f78  ffffe215`40606f80
ffffe25a`69d83f80  00000000`00000001
ffffe25a`69d83f88  ffffe215`406076d0
ffffe25a`69d83f90  00000000`00000000
ffffe25a`69d83f98  00000000`00000000
ffffe25a`69d83fa0  00000000`00000000
ffffe25a`69d83fa8  ffffe215`40607d00
ffffe25a`69d83fb0  ffffbb08`3a821b90
ffffe25a`69d83fb8  00000000`00000000
ffffe25a`69d83fc0  ffffbb08`3a821990
ffffe25a`69d83fc8  00000000`00000000
ffffe25a`69d83fd0  00000000`00000000
ffffe25a`69d83fd8  ffffbb08`3a821290
ffffe25a`69d83fe0  ffffe215`40607c90
ffffe25a`69d83fe8  ffffe215`40617190
ffffe25a`69d83ff0  00000000`00000001
ffffe25a`69d83ff8  ffffbb08`3d2978e0
ffffe25a`69d84000  00000000`00000000
ffffe25a`69d84008  00000000`00000874
ffffe25a`69d84010  00000000`00000000
ffffe25a`69d84018  00000000`00002050
ffffe25a`69d84020  00000000`00000000
ffffe25a`69d84028  00000000`00000000
ffffe25a`69d84030  00000000`00000000
ffffe25a`69d84038  00000000`00000000
ffffe25a`69d84040  00000000`00000001
ffffe25a`69d84048  00000000`00000000
ffffe25a`69d84050  00000000`00000000
ffffe25a`69d84058  00000000`00000000
ffffe25a`69d84060  00000000`00000000
ffffe25a`69d84068  00000000`00000000
ffffe25a`69d84070  00000000`00000000
ffffe25a`69d84078  00000000`00000000
ffffe25a`69d84080  00000000`00000000
ffffe25a`69d84088  00000000`00000000
ffffe25a`69d84090  00000000`00000000
ffffe25a`69d84098  00000000`00000000
ffffe25a`69d840a0  00000000`00000000
ffffe25a`69d840a8  00000000`00000000
ffffe25a`69d840b0  00000000`00000000
ffffe25a`69d840b8  00000000`00000000
ffffe25a`69d840c0  00000000`00000000
ffffe25a`69d840c8  00000000`00000000
ffffe25a`69d840d0  00000000`00000000
ffffe25a`69d840d8  00000000`00000000
ffffe25a`69d840e0  00000000`000034bc
ffffe25a`69d840e8  00000000`000034bc
ffffe25a`69d840f0  00000000`00000000
ffffe25a`69d840f8  00000000`00000000
ffffe25a`69d84100  00000000`00000000
ffffe25a`69d84108  00000000`00000000
ffffe25a`69d84110  00000000`00000001
ffffe25a`69d84118  00000000`00000064
ffffe25a`69d84120  00000000`00000032
ffffe25a`69d84128  00000064`00000064
ffffe25a`69d84130  00000064`ffffffff
ffffe25a`69d84138  ffffffff`ffffffff
ffffe25a`69d84140  00000000`ffffffff
ffffe25a`69d84148  ffffffff`ffffffff
ffffe25a`69d84150  00000000`ffffffff
ffffe25a`69d84158  00000000`00000001
ffffe25a`69d84160  00000001`00000000
ffffe25a`69d84168  00000000`00000001
ffffe25a`69d84170  00000000`00000000
ffffe25a`69d84178  000034bc`00000000
ffffe25a`69d84180  00000000`00000000
ffffe25a`69d84188  00000001`00000000
ffffe25a`69d84190  00000001`00000000
ffffe25a`69d84198  00000000`00000000
ffffe25a`69d841a0  00000000`00000000
ffffe25a`69d841a8  00000000`00000003
ffffe25a`69d841b0  00000000`00000000
ffffe25a`69d841b8  00000000`00000000
ffffe25a`69d841c0  00000000`00000000
ffffe25a`69d841c8  00000000`00000000
ffffe25a`69d841d0  00000000`00000000
ffffe25a`69d841d8  00000000`00000000
ffffe25a`69d841e0  00000000`00000000
ffffe25a`69d841e8  00000000`00000000
ffffe25a`69d841f0  00000000`00000000
ffffe25a`69d841f8  00000000`00000000
ffffe25a`69d84200  00000000`00000000
ffffe25a`69d84208  00000000`00000000
ffffe25a`69d84210  00000000`00000000
ffffe25a`69d84218  00000000`00000000
ffffe25a`69d84220  00000000`00000000
ffffe25a`69d84228  00000000`00000000
ffffe25a`69d84230  00000000`00000000
ffffe25a`69d84238  00000000`00000000
ffffe25a`69d84240  00000000`00000000
ffffe25a`69d84248  00000000`00000000
ffffe25a`69d84250  00000000`00000000
ffffe25a`69d84258  00000000`00000000
ffffe25a`69d84260  00010008`00010008
ffffe25a`69d84268  00000000`00000000
ffffe25a`69d84270  00000000`00000000
ffffe25a`69d84278  00000000`00000000
ffffe25a`69d84280  00000000`00000000
ffffe25a`69d84288  00000000`00000000
ffffe25a`69d84290  00000000`00000000
ffffe25a`69d84298  00000000`00000000
ffffe25a`69d842a0  00000000`00000000
ffffe25a`69d842a8  00000000`00000000
ffffe25a`69d842b0  00000000`00000000
ffffe25a`69d842b8  00000000`00000000
ffffe25a`69d842c0  00000000`00000000
ffffe25a`69d842c8  00000000`00000000
ffffe25a`69d842d0  00000000`00000000
ffffe25a`69d842d8  00000000`00000000
ffffe25a`69d842e0  00000000`00000000
ffffe25a`69d842e8  00000000`00000000
ffffe25a`69d842f0  00000000`00000000
ffffe25a`69d842f8  00000000`00000000
ffffe25a`69d84300  00000000`00000000
ffffe25a`69d84308  00000000`00000000
ffffe25a`69d84310  00000000`00000000
ffffe25a`69d84318  00000000`00000000
ffffe25a`69d84320  00000000`00000000
ffffe25a`69d84328  00000000`00000000
ffffe25a`69d84330  00000000`00000000
ffffe25a`69d84338  00000000`00000000
ffffe25a`69d84340  00000000`00000000
ffffe25a`69d84348  00000000`00000000
ffffe25a`69d84350  00000000`00000000
ffffe25a`69d84358  00000000`00000000
ffffe25a`69d84360  00000000`00000000
ffffe25a`69d84368  00000000`00000000
ffffe25a`69d84370  00000000`00000000
ffffe25a`69d84378  00000000`00000001
ffffe25a`69d84380  00000000`00000000
ffffe25a`69d84388  00000000`00000000
ffffe25a`69d84390  00000000`00000000
ffffe25a`69d84398  00000000`00000000
ffffe25a`69d843a0  00000001`00000001
ffffe25a`69d843a8  00000000`00001000
ffffe25a`69d843b0  00000000`00989680
ffffe25a`69d843b8  00000000`00000000
ffffe25a`69d843c0  00000000`00000000
ffffe25a`69d843c8  00000000`00000000
ffffe25a`69d843d0  00000000`00000000
ffffe25a`69d843d8  00000000`00000000
ffffe25a`69d843e0  00000000`00000000
ffffe25a`69d843e8  00000000`00000000
ffffe25a`69d843f0  00000000`00000000
ffffe25a`69d843f8  00000000`00000000
ffffe25a`69d84400  00000000`00000000
ffffe25a`69d84408  00000000`00000000
ffffe25a`69d84410  00001388`00000000
ffffe25a`69d84418  00000000`00000000
ffffe25a`69d84420  00000000`0000000a
ffffe25a`69d84428  00000000`00010407
ffffe25a`69d84430  00000000`00000001
ffffe25a`69d84438  ffffd201`098fcc00
ffffe25a`69d84440  ffffd201`098fd2e0
ffffe25a`69d84448  00000000`00000000
ffffe25a`69d84450  00000000`00000000
ffffe25a`69d84458  00000000`00000000
ffffe25a`69d84460  00000000`00000000
ffffe25a`69d84468  00000000`00000000
ffffe25a`69d84470  00000000`00000000
ffffe25a`69d84478  00000000`00000000
ffffe25a`69d84480  00000000`00000000
ffffe25a`69d84488  00000000`00000000
ffffe25a`69d84490  00000000`00000000
ffffe25a`69d84498  00000000`00900011
ffffe25a`69d844a0  00000000`00900010
ffffe25a`69d844a8  00000000`00000000
ffffe25a`69d844b0  006e0069`0057005c
ffffe25a`69d844b8  00730077`006f0064
ffffe25a`69d844c0  006e0069`0057005c
ffffe25a`69d844c8  00530077`006f0064
ffffe25a`69d844d0  00690074`00610074
ffffe25a`69d844d8  00000073`006e006f
ffffe25a`69d844e0  00000000`00000000
ffffe25a`69d844e8  00000000`00000000
ffffe25a`69d844f0  00000000`00000000
ffffe25a`69d844f8  00000000`00000000
ffffe25a`69d84500  00000000`00000000
ffffe25a`69d84508  00000000`00000000
ffffe25a`69d84510  00000000`00000000
ffffe25a`69d84518  00000000`00000000
ffffe25a`69d84520  00000000`00000000
ffffe25a`69d84528  00000000`00000000
ffffe25a`69d84530  00000000`00000000
ffffe25a`69d84538  00000000`00000000
ffffe25a`69d84540  00000000`00000000
ffffe25a`69d84548  00000000`00000000
ffffe25a`69d84550  00000000`00000000
ffffe25a`69d84558  00000000`00000000
ffffe25a`69d84560  00000000`00000000
ffffe25a`69d84568  00000000`00000000
ffffe25a`69d84570  00000000`00000000
ffffe25a`69d84578  00000000`00000000
ffffe25a`69d84580  00000000`00000000
ffffe25a`69d84588  00000000`00000000
ffffe25a`69d84590  00000000`00000000
ffffe25a`69d84598  00000000`00000000
ffffe25a`69d845a0  00000000`00000000
ffffe25a`69d845a8  00000000`00000000
ffffe25a`69d845b0  00000000`00000000
ffffe25a`69d845b8  00000000`00000000
ffffe25a`69d845c0  00000000`00000000
ffffe25a`69d845c8  00000000`00000000
ffffe25a`69d845d0  00000000`00000000
ffffe25a`69d845d8  00000000`00000000
ffffe25a`69d845e0  00000000`00000000
ffffe25a`69d845e8  00000000`00000000
ffffe25a`69d845f0  00000000`00000000
ffffe25a`69d845f8  00000000`00000000
ffffe25a`69d84600  00000000`00000000
ffffe25a`69d84608  00000000`00000000
ffffe25a`69d84610  00000000`00000000
ffffe25a`69d84618  00000000`00000000
ffffe25a`69d84620  00000000`00000000
ffffe25a`69d84628  00000000`00000000
ffffe25a`69d84630  00000000`00000000
ffffe25a`69d84638  00000000`00000000
ffffe25a`69d84640  00000000`00000000
ffffe25a`69d84648  00000000`00000000
ffffe25a`69d84650  00000000`00000000
ffffe25a`69d84658  00000000`00000000
ffffe25a`69d84660  00000000`00000000
ffffe25a`69d84668  00000000`00000000
ffffe25a`69d84670  00000000`00000000
ffffe25a`69d84678  00000000`00000000
ffffe25a`69d84680  00000000`00000000
ffffe25a`69d84688  00000000`00000000
ffffe25a`69d84690  00000000`00000000
ffffe25a`69d84698  00000000`00000000
ffffe25a`69d846a0  00000000`00000000
ffffe25a`69d846a8  00000000`00000000
ffffe25a`69d846b0  ffffe25a`69d846b0 win32kbase!gPendingNotifiesList
ffffe25a`69d846b8  ffffe25a`69d846b0 win32kbase!gPendingNotifiesList
ffffe25a`69d846c0  ffffe25a`69d846c0 win32kbase!gTimerHashTable
ffffe25a`69d846c8  ffffe25a`69d846c0 win32kbase!gTimerHashTable
ffffe25a`69d846d0  ffffe25a`69d846d0 win32kbase!gTimerHashTable+0x10
ffffe25a`69d846d8  ffffe25a`69d846d0 win32kbase!gTimerHashTable+0x10
ffffe25a`69d846e0  ffffe25a`69d846e0 win32kbase!gTimerHashTable+0x20
ffffe25a`69d846e8  ffffe25a`69d846e0 win32kbase!gTimerHashTable+0x20
ffffe25a`69d846f0  ffffe25a`69d846f0 win32kbase!gTimerHashTable+0x30
ffffe25a`69d846f8  ffffe25a`69d846f0 win32kbase!gTimerHashTable+0x30
ffffe25a`69d84700  ffffe25a`69d84700 win32kbase!gTimerHashTable+0x40
ffffe25a`69d84708  ffffe25a`69d84700 win32kbase!gTimerHashTable+0x40
ffffe25a`69d84710  ffffe25a`69d84710 win32kbase!gTimerHashTable+0x50
ffffe25a`69d84718  ffffe25a`69d84710 win32kbase!gTimerHashTable+0x50
ffffe25a`69d84720  ffffe25a`69d84720 win32kbase!gTimerHashTable+0x60
ffffe25a`69d84728  ffffe25a`69d84720 win32kbase!gTimerHashTable+0x60
ffffe25a`69d84730  ffffe25a`69d84730 win32kbase!gTimerHashTable+0x70
ffffe25a`69d84738  ffffe25a`69d84730 win32kbase!gTimerHashTable+0x70
ffffe25a`69d84740  ffffe25a`69d84740 win32kbase!gTimerHashTable+0x80
ffffe25a`69d84748  ffffe25a`69d84740 win32kbase!gTimerHashTable+0x80
ffffe25a`69d84750  ffffe25a`69d84750 win32kbase!gTimerHashTable+0x90
ffffe25a`69d84758  ffffe25a`69d84750 win32kbase!gTimerHashTable+0x90
ffffe25a`69d84760  ffffe25a`69d84760 win32kbase!gTimerHashTable+0xa0
ffffe25a`69d84768  ffffe25a`69d84760 win32kbase!gTimerHashTable+0xa0
ffffe25a`69d84770  ffffe25a`69d84770 win32kbase!gTimerHashTable+0xb0
ffffe25a`69d84778  ffffe25a`69d84770 win32kbase!gTimerHashTable+0xb0
ffffe25a`69d84780  ffffe25a`69d84780 win32kbase!gTimerHashTable+0xc0
ffffe25a`69d84788  ffffe25a`69d84780 win32kbase!gTimerHashTable+0xc0
ffffe25a`69d84790  ffffe25a`69d84790 win32kbase!gTimerHashTable+0xd0
ffffe25a`69d84798  ffffe25a`69d84790 win32kbase!gTimerHashTable+0xd0
ffffe25a`69d847a0  ffffe25a`69d847a0 win32kbase!gTimerHashTable+0xe0
ffffe25a`69d847a8  ffffe25a`69d847a0 win32kbase!gTimerHashTable+0xe0
ffffe25a`69d847b0  ffffe25a`69d847b0 win32kbase!gTimerHashTable+0xf0
ffffe25a`69d847b8  ffffe25a`69d847b0 win32kbase!gTimerHashTable+0xf0
ffffe25a`69d847c0  ffffe25a`69d847c0 win32kbase!gTimerHashTable+0x100
ffffe25a`69d847c8  ffffe25a`69d847c0 win32kbase!gTimerHashTable+0x100
ffffe25a`69d847d0  ffffe25a`69d847d0 win32kbase!gTimerHashTable+0x110
ffffe25a`69d847d8  ffffe25a`69d847d0 win32kbase!gTimerHashTable+0x110
ffffe25a`69d847e0  ffffe25a`69d847e0 win32kbase!gTimerHashTable+0x120
ffffe25a`69d847e8  ffffe25a`69d847e0 win32kbase!gTimerHashTable+0x120
ffffe25a`69d847f0  ffffe25a`69d847f0 win32kbase!gTimerHashTable+0x130
ffffe25a`69d847f8  ffffe25a`69d847f0 win32kbase!gTimerHashTable+0x130
ffffe25a`69d84800  ffffe25a`69d84800 win32kbase!gTimerHashTable+0x140
ffffe25a`69d84808  ffffe25a`69d84800 win32kbase!gTimerHashTable+0x140
ffffe25a`69d84810  ffffe25a`69d84810 win32kbase!gTimerHashTable+0x150
ffffe25a`69d84818  ffffe25a`69d84810 win32kbase!gTimerHashTable+0x150
ffffe25a`69d84820  ffffe215`406170c0
ffffe25a`69d84828  ffffe215`406170c0
ffffe25a`69d84830  ffffe25a`69d84830 win32kbase!gTimerHashTable+0x170
ffffe25a`69d84838  ffffe25a`69d84830 win32kbase!gTimerHashTable+0x170
ffffe25a`69d84840  ffffe25a`69d84840 win32kbase!gTimerHashTable+0x180
ffffe25a`69d84848  ffffe25a`69d84840 win32kbase!gTimerHashTable+0x180
ffffe25a`69d84850  ffffe25a`69d84850 win32kbase!gTimerHashTable+0x190
ffffe25a`69d84858  ffffe25a`69d84850 win32kbase!gTimerHashTable+0x190
ffffe25a`69d84860  ffffe25a`69d84860 win32kbase!gTimerHashTable+0x1a0
ffffe25a`69d84868  ffffe25a`69d84860 win32kbase!gTimerHashTable+0x1a0
ffffe25a`69d84870  ffffe25a`69d84870 win32kbase!gTimerHashTable+0x1b0
ffffe25a`69d84878  ffffe25a`69d84870 win32kbase!gTimerHashTable+0x1b0
ffffe25a`69d84880  ffffe25a`69d84880 win32kbase!gTimerHashTable+0x1c0
ffffe25a`69d84888  ffffe25a`69d84880 win32kbase!gTimerHashTable+0x1c0
ffffe25a`69d84890  ffffe25a`69d84890 win32kbase!gTimerHashTable+0x1d0
ffffe25a`69d84898  ffffe25a`69d84890 win32kbase!gTimerHashTable+0x1d0
ffffe25a`69d848a0  ffffe25a`69d848a0 win32kbase!gTimerHashTable+0x1e0
ffffe25a`69d848a8  ffffe25a`69d848a0 win32kbase!gTimerHashTable+0x1e0
ffffe25a`69d848b0  ffffe25a`69d848b0 win32kbase!gTimerHashTable+0x1f0
ffffe25a`69d848b8  ffffe25a`69d848b0 win32kbase!gTimerHashTable+0x1f0
ffffe25a`69d848c0  ffffe25a`69d848c0 win32kbase!gTimerHashTable+0x200
ffffe25a`69d848c8  ffffe25a`69d848c0 win32kbase!gTimerHashTable+0x200
ffffe25a`69d848d0  ffffe25a`69d848d0 win32kbase!gTimerHashTable+0x210
ffffe25a`69d848d8  ffffe25a`69d848d0 win32kbase!gTimerHashTable+0x210
ffffe25a`69d848e0  ffffe25a`69d848e0 win32kbase!gTimerHashTable+0x220
ffffe25a`69d848e8  ffffe25a`69d848e0 win32kbase!gTimerHashTable+0x220
ffffe25a`69d848f0  ffffe25a`69d848f0 win32kbase!gTimerHashTable+0x230
ffffe25a`69d848f8  ffffe25a`69d848f0 win32kbase!gTimerHashTable+0x230
ffffe25a`69d84900  ffffe25a`69d84900 win32kbase!gTimerHashTable+0x240
ffffe25a`69d84908  ffffe25a`69d84900 win32kbase!gTimerHashTable+0x240
ffffe25a`69d84910  ffffe215`40617700
ffffe25a`69d84918  ffffe215`40617700
ffffe25a`69d84920  ffffe215`40617e80
ffffe25a`69d84928  ffffe215`40617e80
ffffe25a`69d84930  ffffe25a`69d84930 win32kbase!gTimerHashTable+0x270
ffffe25a`69d84938  ffffe25a`69d84930 win32kbase!gTimerHashTable+0x270
ffffe25a`69d84940  ffffe215`40617840
ffffe25a`69d84948  ffffe215`40617840
ffffe25a`69d84950  ffffe25a`69d84950 win32kbase!gTimerHashTable+0x290
ffffe25a`69d84958  ffffe25a`69d84950 win32kbase!gTimerHashTable+0x290
ffffe25a`69d84960  ffffe25a`69d84960 win32kbase!gTimerHashTable+0x2a0
ffffe25a`69d84968  ffffe25a`69d84960 win32kbase!gTimerHashTable+0x2a0
ffffe25a`69d84970  ffffe25a`69d84970 win32kbase!gTimerHashTable+0x2b0
ffffe25a`69d84978  ffffe25a`69d84970 win32kbase!gTimerHashTable+0x2b0
ffffe25a`69d84980  ffffe25a`69d84980 win32kbase!gTimerHashTable+0x2c0
ffffe25a`69d84988  ffffe25a`69d84980 win32kbase!gTimerHashTable+0x2c0
ffffe25a`69d84990  ffffe25a`69d84990 win32kbase!gTimerHashTable+0x2d0
ffffe25a`69d84998  ffffe25a`69d84990 win32kbase!gTimerHashTable+0x2d0
ffffe25a`69d849a0  ffffe25a`69d849a0 win32kbase!gTimerHashTable+0x2e0
ffffe25a`69d849a8  ffffe25a`69d849a0 win32kbase!gTimerHashTable+0x2e0
ffffe25a`69d849b0  ffffe25a`69d849b0 win32kbase!gTimerHashTable+0x2f0
ffffe25a`69d849b8  ffffe25a`69d849b0 win32kbase!gTimerHashTable+0x2f0
ffffe25a`69d849c0  ffffe25a`69d849c0 win32kbase!gTimerHashTable+0x300
ffffe25a`69d849c8  ffffe25a`69d849c0 win32kbase!gTimerHashTable+0x300
ffffe25a`69d849d0  ffffe215`40617480
ffffe25a`69d849d8  ffffe215`40617480
ffffe25a`69d849e0  ffffe25a`69d849e0 win32kbase!gTimerHashTable+0x320
ffffe25a`69d849e8  ffffe25a`69d849e0 win32kbase!gTimerHashTable+0x320
ffffe25a`69d849f0  ffffe25a`69d849f0 win32kbase!gTimerHashTable+0x330
ffffe25a`69d849f8  ffffe25a`69d849f0 win32kbase!gTimerHashTable+0x330
ffffe25a`69d84a00  ffffe25a`69d84a00 win32kbase!gTimerHashTable+0x340
ffffe25a`69d84a08  ffffe25a`69d84a00 win32kbase!gTimerHashTable+0x340
ffffe25a`69d84a10  ffffe25a`69d84a10 win32kbase!gTimerHashTable+0x350
ffffe25a`69d84a18  ffffe25a`69d84a10 win32kbase!gTimerHashTable+0x350
ffffe25a`69d84a20  ffffe25a`69d84a20 win32kbase!gTimerHashTable+0x360
ffffe25a`69d84a28  ffffe25a`69d84a20 win32kbase!gTimerHashTable+0x360
ffffe25a`69d84a30  ffffe25a`69d84a30 win32kbase!gTimerHashTable+0x370
ffffe25a`69d84a38  ffffe25a`69d84a30 win32kbase!gTimerHashTable+0x370
ffffe25a`69d84a40  ffffe25a`69d84a40 win32kbase!gTimerHashTable+0x380
ffffe25a`69d84a48  ffffe25a`69d84a40 win32kbase!gTimerHashTable+0x380
ffffe25a`69d84a50  ffffe25a`69d84a50 win32kbase!gTimerHashTable+0x390
ffffe25a`69d84a58  ffffe25a`69d84a50 win32kbase!gTimerHashTable+0x390
ffffe25a`69d84a60  ffffe25a`69d84a60 win32kbase!gTimerHashTable+0x3a0
ffffe25a`69d84a68  ffffe25a`69d84a60 win32kbase!gTimerHashTable+0x3a0
ffffe25a`69d84a70  ffffe25a`69d84a70 win32kbase!gTimerHashTable+0x3b0
ffffe25a`69d84a78  ffffe25a`69d84a70 win32kbase!gTimerHashTable+0x3b0
ffffe25a`69d84a80  ffffe25a`69d84a80 win32kbase!gTimerHashTable+0x3c0
ffffe25a`69d84a88  ffffe25a`69d84a80 win32kbase!gTimerHashTable+0x3c0
ffffe25a`69d84a90  ffffe25a`69d84a90 win32kbase!gTimerHashTable+0x3d0
ffffe25a`69d84a98  ffffe25a`69d84a90 win32kbase!gTimerHashTable+0x3d0
ffffe25a`69d84aa0  ffffe215`40617520
ffffe25a`69d84aa8  ffffe215`40617520
ffffe25a`69d84ab0  ffffe25a`69d84ab0 win32kbase!gTimerHashTable+0x3f0
ffffe25a`69d84ab8  ffffe25a`69d84ab0 win32kbase!gTimerHashTable+0x3f0
ffffe25a`69d84ac0  00000000`00000000
ffffe25a`69d84ac8  00000000`00000000
ffffe25a`69d84ad0  00000000`00000000
ffffe25a`69d84ad8  00000000`00000000
ffffe25a`69d84ae0  00000000`00000000
ffffe25a`69d84ae8  00000000`00000000
ffffe25a`69d84af0  00000000`00000000
ffffe25a`69d84af8  00000000`00000000
ffffe25a`69d84b00  00000000`00000000
ffffe25a`69d84b08  00000000`00000000
ffffe25a`69d84b10  00000000`00000000
ffffe25a`69d84b18  00000000`00000000
ffffe25a`69d84b20  00000000`00000000
ffffe25a`69d84b28  00000000`00000000
ffffe25a`69d84b30  00000000`00000000
ffffe25a`69d84b38  00000000`00000000
ffffe25a`69d84b40  00000000`00000000
ffffe25a`69d84b48  00000000`00000000
ffffe25a`69d84b50  00000000`00000000
ffffe25a`69d84b58  00000000`00000000
ffffe25a`69d84b60  00000000`00000000
ffffe25a`69d84b68  00000000`00000000
ffffe25a`69d84b70  00000000`00000000
ffffe25a`69d84b78  00000000`00000000
ffffe25a`69d84b80  00000000`00000000
ffffe25a`69d84b88  00000000`00000000
ffffe25a`69d84b90  00000000`00000000
ffffe25a`69d84b98  00000000`00000000
ffffe25a`69d84ba0  00000000`00000000
ffffe25a`69d84ba8  00000000`00000000
ffffe25a`69d84bb0  00000000`00000000
ffffe25a`69d84bb8  00000000`00000000
ffffe25a`69d84bc0  00000000`00000000
ffffe25a`69d84bc8  00000000`00000000
ffffe25a`69d84bd0  00000000`00000000
ffffe25a`69d84bd8  00000000`00000000
ffffe25a`69d84be0  00000000`00000000
ffffe25a`69d84be8  00000000`00000000
ffffe25a`69d84bf0  00000000`00000000
ffffe25a`69d84bf8  00000000`00000000
ffffe25a`69d84c00  00000000`00000000
ffffe25a`69d84c08  00000000`00000000
ffffe25a`69d84c10  00000000`00000000
ffffe25a`69d84c18  00000000`00000000
ffffe25a`69d84c20  00000000`00000000
ffffe25a`69d84c28  00000000`00000000
ffffe25a`69d84c30  00000000`00000000
ffffe25a`69d84c38  00000000`00000000
ffffe25a`69d84c40  00000000`00000000
ffffe25a`69d84c48  00000000`00000000
ffffe25a`69d84c50  00000000`00000000
ffffe25a`69d84c58  00000000`00000000
ffffe25a`69d84c60  00000000`00000000
ffffe25a`69d84c68  00000000`00000000
ffffe25a`69d84c70  00000000`00000000
ffffe25a`69d84c78  00000000`00000000
ffffe25a`69d84c80  00000000`00000000
ffffe25a`69d84c88  00000000`00000000
ffffe25a`69d84c90  00000000`00000000
ffffe25a`69d84c98  00000000`00000000
ffffe25a`69d84ca0  00000000`00000000
ffffe25a`69d84ca8  00000000`00000000
ffffe25a`69d84cb0  00000000`00000000
ffffe25a`69d84cb8  00000000`00000000
ffffe25a`69d84cc0  00000000`00000000
ffffe25a`69d84cc8  00000000`00000000
ffffe25a`69d84cd0  00000000`00000000
ffffe25a`69d84cd8  00000000`00000000
ffffe25a`69d84ce0  00000000`00000000
ffffe25a`69d84ce8  00000000`00000000
ffffe25a`69d84cf0  00000000`00000000
ffffe25a`69d84cf8  00000000`00000000
ffffe25a`69d84d00  00000000`00000000
ffffe25a`69d84d08  00000000`00000000
ffffe25a`69d84d10  00000000`00000000
ffffe25a`69d84d18  00000000`00000000
ffffe25a`69d84d20  00000000`00000000
ffffe25a`69d84d28  00000000`00000000
ffffe25a`69d84d30  00000000`00000000
ffffe25a`69d84d38  00000000`00000000
ffffe25a`69d84d40  00000000`00000000
ffffe25a`69d84d48  00000000`00000000
ffffe25a`69d84d50  00000000`00000000
ffffe25a`69d84d58  00000000`00000000
ffffe25a`69d84d60  00000000`00000000
ffffe25a`69d84d68  00000000`00000000
ffffe25a`69d84d70  00000000`00000000
ffffe25a`69d84d78  00000000`00000000
ffffe25a`69d84d80  00000000`00000000
ffffe25a`69d84d88  00000000`00000000
ffffe25a`69d84d90  00000000`00000000
ffffe25a`69d84d98  00000000`00000000
ffffe25a`69d84da0  00000000`00000000
ffffe25a`69d84da8  00000000`00000000
ffffe25a`69d84db0  00000000`00000000
ffffe25a`69d84db8  00000000`00000000
ffffe25a`69d84dc0  00000000`00000000
ffffe25a`69d84dc8  00000000`00000000
ffffe25a`69d84dd0  00000000`00000000
ffffe25a`69d84dd8  00000000`00000000
ffffe25a`69d84de0  00000000`00000000
ffffe25a`69d84de8  00000000`00000000
ffffe25a`69d84df0  00000000`00000000
ffffe25a`69d84df8  00000000`00000000
ffffe25a`69d84e00  00000000`00000000
ffffe25a`69d84e08  00000000`00000000
ffffe25a`69d84e10  00000000`00000000
ffffe25a`69d84e18  00000000`00000000
ffffe25a`69d84e20  00000000`00000000
ffffe25a`69d84e28  00000000`00000000
ffffe25a`69d84e30  00000000`00000000
ffffe25a`69d84e38  00000000`00000000
ffffe25a`69d84e40  00000000`00000000
ffffe25a`69d84e48  00000000`00000000
ffffe25a`69d84e50  00000000`00000000
ffffe25a`69d84e58  00000000`00000000
ffffe25a`69d84e60  00000000`00000000
ffffe25a`69d84e68  00000000`00000000
ffffe25a`69d84e70  00000000`00000000
ffffe25a`69d84e78  00000000`00000000
ffffe25a`69d84e80  00000000`00000000
ffffe25a`69d84e88  00000000`00000000
ffffe25a`69d84e90  00000000`00000000
ffffe25a`69d84e98  00000000`00000000
ffffe25a`69d84ea0  00000000`00000000
ffffe25a`69d84ea8  00000000`00000000
ffffe25a`69d84eb0  00000000`00000000
ffffe25a`69d84eb8  00000000`00000000
ffffe25a`69d84ec0  00000000`00000000
ffffe25a`69d84ec8  00000000`00000000
ffffe25a`69d84ed0  00000000`00000000
ffffe25a`69d84ed8  00000000`00000000
